Weather_recording;site_no;site;date;dps;min_temp;Unit_min_temp;max_temp;Unit_max_temp;av_temp;Unit_av_temp;precipitation;Unit_precipitation;glob_radiation;Unit_glob_radiation ;ET_grass;Unit_ET_grass
Weather_recording;1;Kannemoor;2000-10-20;198;13.0;°C;18.0;°C;NA;°C;0.0;mm;2.0;MJ/m²;0.5;mm
Weather_recording;1;Kannemoor;2000-10-21;199;12.0;°C;15.0;°C;NA;°C;0.0;mm;5.0;MJ/m²;0.9;mm
Weather_recording;2;Reutershof;2000-03-23;0;0.0;°C;10.9;°C;5.1;°C;0.0;mm;8.7;MJ/m²;1.0;mm
Weather_recording;2;Reutershof;2000-03-24;1;-2.9;°C;10.1;°C;3.2;°C;0.0;mm;14.1;MJ/m²;1.4;mm
Weather_recording;2;Reutershof;2000-03-25;2;2.5;°C;11.8;°C;5.6;°C;4.4;mm;3.9;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-03-26;3;2.7;°C;16.2;°C;7.4;°C;1.4;mm;8.4;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2000-03-27;4;3.0;°C;6.4;°C;4.4;°C;4.6;mm;3.1;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-03-28;5;3.7;°C;5.4;°C;4.5;°C;1.0;mm;2.7;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2000-03-29;6;3.8;°C;6.4;°C;4.6;°C;0.0;mm;4.2;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-03-30;7;3.2;°C;8.1;°C;6.0;°C;0.0;mm;4.2;MJ/m²;0.4;mm
Weather_recording;2;Reutershof;2000-03-31;8;4.1;°C;7.5;°C;5.4;°C;1.0;mm;3.3;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2000-04-01;9;2.6;°C;8.2;°C;5.3;°C;0.0;mm;4.8;MJ/m²;0.4;mm
Weather_recording;2;Reutershof;2000-04-02;10;0.6;°C;13.7;°C;6.9;°C;0.0;mm;10.5;MJ/m²;0.9;mm
Weather_recording;2;Reutershof;2000-04-03;11;1.0;°C;16.5;°C;9.0;°C;0.0;mm;15.8;MJ/m²;2.6;mm
Weather_recording;2;Reutershof;2000-04-04;12;3.8;°C;11.7;°C;7.6;°C;1.6;mm;5.0;MJ/m²;0.5;mm
Weather_recording;2;Reutershof;2000-04-05;13;0.3;°C;8.4;°C;4.7;°C;0.0;mm;9.1;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2000-04-06;14;-1.1;°C;10.5;°C;4.7;°C;0.0;mm;17.2;MJ/m²;1.9;mm
Weather_recording;2;Reutershof;2000-04-07;15;0.5;°C;12.0;°C;5.9;°C;0.0;mm;8.4;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2000-04-08;16;-0.4;°C;12.5;°C;4.9;°C;0.0;mm;10.1;MJ/m²;1.4;mm
Weather_recording;2;Reutershof;2000-04-09;17;-3.0;°C;8.1;°C;2.1;°C;0.0;mm;12.4;MJ/m²;1.1;mm
Weather_recording;2;Reutershof;2000-04-10;18;-3.0;°C;10.1;°C;2.5;°C;0.0;mm;13.3;MJ/m²;1.4;mm
Weather_recording;2;Reutershof;2000-04-11;19;-1.9;°C;13.0;°C;4.7;°C;0.0;mm;12.8;MJ/m²;1.5;mm
Weather_recording;2;Reutershof;2000-04-12;20;0.0;°C;12.1;°C;5.5;°C;5.8;mm;9.6;MJ/m²;1.2;mm
Weather_recording;2;Reutershof;2000-04-13;21;1.3;°C;11.5;°C;6.1;°C;1.4;mm;11.3;MJ/m²;0.9;mm
Weather_recording;2;Reutershof;2000-04-14;22;3.0;°C;12.8;°C;7.6;°C;0.0;mm;12.4;MJ/m²;1.6;mm
Weather_recording;2;Reutershof;2000-04-15;23;-0.8;°C;15.1;°C;7.8;°C;9.7;mm;8.2;MJ/m²;0.9;mm
Weather_recording;2;Reutershof;2000-04-16;24;4.0;°C;13.9;°C;9.5;°C;0.8;mm;12.0;MJ/m²;1.1;mm
Weather_recording;2;Reutershof;2000-04-17;25;2.0;°C;22.4;°C;11.7;°C;0.0;mm;15.6;MJ/m²;3.3;mm
Weather_recording;2;Reutershof;2000-04-18;26;7.5;°C;19.0;°C;12.5;°C;0.0;mm;13.1;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-04-19;27;6.8;°C;19.1;°C;12.5;°C;1.8;mm;13.9;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2000-04-20;28;8.3;°C;21.0;°C;13.0;°C;0.0;mm;16.0;MJ/m²;2.3;mm
Weather_recording;2;Reutershof;2000-04-21;29;5.8;°C;25.2;°C;15.4;°C;0.0;mm;16.9;MJ/m²;3.3;mm
Weather_recording;2;Reutershof;2000-04-22;30;9.1;°C;19.6;°C;14.9;°C;0.0;mm;17.0;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-04-23;31;12.6;°C;29.4;°C;20.5;°C;0.0;mm;18.1;MJ/m²;5.6;mm
Weather_recording;2;Reutershof;2000-04-24;32;10.6;°C;23.8;°C;15.3;°C;0.0;mm;17.7;MJ/m²;1.9;mm
Weather_recording;2;Reutershof;2000-04-25;33;7.1;°C;12.8;°C;10.7;°C;0.0;mm;5.2;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2000-04-26;34;6.3;°C;18.5;°C;12.3;°C;0.0;mm;16.2;MJ/m²;1.2;mm
Weather_recording;2;Reutershof;2000-04-27;35;8.9;°C;25.3;°C;17.3;°C;0.0;mm;20.3;MJ/m²;4.4;mm
Weather_recording;2;Reutershof;2000-04-28;36;13.6;°C;24.3;°C;18.7;°C;0.0;mm;15.5;MJ/m²;3.3;mm
Weather_recording;2;Reutershof;2000-04-29;37;12.9;°C;27.3;°C;20.2;°C;0.0;mm;20.6;MJ/m²;6.1;mm
Weather_recording;2;Reutershof;2000-04-30;38;11.2;°C;29.3;°C;20.3;°C;0.0;mm;20.0;MJ/m²;6.5;mm
Weather_recording;2;Reutershof;2000-05-01;39;11.9;°C;27.5;°C;18.2;°C;0.0;mm;20.4;MJ/m²;4.7;mm
Weather_recording;2;Reutershof;2000-05-02;40;6.9;°C;21.7;°C;13.8;°C;0.0;mm;20.1;MJ/m²;3.0;mm
Weather_recording;2;Reutershof;2000-05-03;41;5.7;°C;20.4;°C;12.8;°C;0.0;mm;22.5;MJ/m²;4.1;mm
Weather_recording;2;Reutershof;2000-05-04;42;4.1;°C;23.6;°C;13.1;°C;0.0;mm;22.0;MJ/m²;5.2;mm
Weather_recording;2;Reutershof;2000-05-05;43;4.1;°C;21.9;°C;12.6;°C;0.0;mm;23.2;MJ/m²;3.7;mm
Weather_recording;2;Reutershof;2000-05-06;44;2.5;°C;22.1;°C;12.5;°C;0.0;mm;23.9;MJ/m²;4.1;mm
Weather_recording;2;Reutershof;2000-05-07;45;5.1;°C;22.7;°C;13.1;°C;0.0;mm;23.5;MJ/m²;3.4;mm
Weather_recording;2;Reutershof;2000-05-08;46;5.0;°C;24.1;°C;14.9;°C;0.0;mm;23.0;MJ/m²;4.7;mm
Weather_recording;2;Reutershof;2000-05-09;47;6.4;°C;25.0;°C;15.7;°C;0.0;mm;19.4;MJ/m²;4.2;mm
Weather_recording;2;Reutershof;2000-05-10;48;7.9;°C;28.7;°C;17.6;°C;0.0;mm;18.8;MJ/m²;4.9;mm
Weather_recording;2;Reutershof;2000-05-11;49;8.6;°C;26.8;°C;17.8;°C;0.0;mm;23.7;MJ/m²;6.2;mm
Weather_recording;2;Reutershof;2000-05-12;50;3.1;°C;19.5;°C;11.6;°C;0.0;mm;24.8;MJ/m²;3.8;mm
Weather_recording;2;Reutershof;2000-05-13;51;0.5;°C;22.2;°C;12.6;°C;0.0;mm;24.9;MJ/m²;4.8;mm
Weather_recording;2;Reutershof;2000-05-14;52;5.7;°C;26.7;°C;17.3;°C;0.0;mm;25.0;MJ/m²;6.5;mm
Weather_recording;2;Reutershof;2000-05-15;53;7.9;°C;29.6;°C;20.0;°C;0.0;mm;24.9;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2000-05-16;54;10.2;°C;31.6;°C;21.4;°C;0.0;mm;24.4;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2000-05-17;55;10.0;°C;31.8;°C;19.4;°C;2.0;mm;18.9;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2000-05-18;56;9.1;°C;21.1;°C;14.6;°C;1.2;mm;13.7;MJ/m²;1.5;mm
Weather_recording;2;Reutershof;2000-05-19;57;7.4;°C;18.4;°C;12.7;°C;1.4;mm;17.7;MJ/m²;2.0;mm
Weather_recording;2;Reutershof;2000-05-20;58;5.9;°C;16.2;°C;10.9;°C;1.8;mm;12.8;MJ/m²;1.0;mm
Weather_recording;2;Reutershof;2000-05-21;59;5.9;°C;20.1;°C;12.9;°C;0.0;mm;20.9;MJ/m²;3.3;mm
Weather_recording;2;Reutershof;2000-05-22;60;8.7;°C;19.3;°C;12.8;°C;0.8;mm;12.9;MJ/m²;2.0;mm
Weather_recording;2;Reutershof;2000-05-23;61;5.3;°C;21.4;°C;14.4;°C;0.0;mm;21.1;MJ/m²;3.7;mm
Weather_recording;2;Reutershof;2000-05-24;62;10.4;°C;20.9;°C;15.2;°C;1.0;mm;11.3;MJ/m²;1.1;mm
Weather_recording;2;Reutershof;2000-05-25;63;10.7;°C;22.7;°C;15.9;°C;4.2;mm;12.4;MJ/m²;3.1;mm
Weather_recording;2;Reutershof;2000-05-26;64;7.3;°C;21.1;°C;14.3;°C;0.0;mm;24.3;MJ/m²;3.4;mm
Weather_recording;2;Reutershof;2000-05-27;65;8.3;°C;22.8;°C;14.4;°C;5.8;mm;11.1;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2000-05-28;66;6.4;°C;18.9;°C;13.7;°C;0.2;mm;15.3;MJ/m²;2.6;mm
Weather_recording;2;Reutershof;2000-05-29;67;6.9;°C;18.0;°C;11.6;°C;0.6;mm;17.3;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-05-30;68;5.5;°C;17.0;°C;11.2;°C;0.0;mm;21.7;MJ/m²;2.4;mm
Weather_recording;2;Reutershof;2000-05-31;69;3.9;°C;19.5;°C;12.7;°C;0.0;mm;25.6;MJ/m²;4.1;mm
Weather_recording;2;Reutershof;2000-06-01;70;5.1;°C;23.6;°C;15.8;°C;0.0;mm;21.1;MJ/m²;4.7;mm
Weather_recording;2;Reutershof;2000-06-02;71;13.6;°C;29.3;°C;21.0;°C;0.0;mm;25.9;MJ/m²;6.4;mm
Weather_recording;2;Reutershof;2000-06-03;72;9.4;°C;23.5;°C;15.9;°C;0.0;mm;16.7;MJ/m²;2.8;mm
Weather_recording;2;Reutershof;2000-06-04;73;9.3;°C;26.1;°C;15.0;°C;1.6;mm;19.6;MJ/m²;2.7;mm
Weather_recording;2;Reutershof;2000-06-05;74;11.1;°C;21.6;°C;14.8;°C;0.8;mm;6.5;MJ/m²;2.1;mm
Weather_recording;2;Reutershof;2000-06-06;75;11.7;°C;16.3;°C;14.0;°C;1.4;mm;5.2;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2000-06-07;76;8.8;°C;15.4;°C;11.9;°C;1.2;mm;11.3;MJ/m²;0.4;mm
Weather_recording;2;Reutershof;2000-06-08;77;7.6;°C;20.6;°C;14.0;°C;0.0;mm;24.3;MJ/m²;2.9;mm
Weather_recording;2;Reutershof;2000-06-09;78;5.3;°C;25.6;°C;17.0;°C;0.0;mm;27.7;MJ/m²;5.1;mm
Weather_recording;2;Reutershof;2000-06-10;79;10.5;°C;31.7;°C;22.6;°C;0.0;mm;27.2;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2000-06-11;80;13.1;°C;26.2;°C;20.5;°C;0.4;mm;21.9;MJ/m²;4.0;mm
Weather_recording;2;Reutershof;2000-06-12;81;12.7;°C;22.9;°C;17.3;°C;0.2;mm;21.3;MJ/m²;3.5;mm
Weather_recording;2;Reutershof;2000-06-13;82;11.9;°C;30.4;°C;21.1;°C;0.0;mm;27.3;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2000-06-14;83;11.8;°C;18.8;°C;15.3;°C;1.0;mm;8.2;MJ/m²;1.7;mm
Weather_recording;2;Reutershof;2000-06-15;84;11.4;°C;19.0;°C;14.3;°C;2.0;mm;12.6;MJ/m²;1.5;mm
Weather_recording;2;Reutershof;2000-06-16;85;8.0;°C;18.5;°C;12.4;°C;0.6;mm;23.5;MJ/m²;2.6;mm
Weather_recording;2;Reutershof;2000-06-17;86;6.9;°C;22.5;°C;14.6;°C;0.0;mm;25.1;MJ/m²;4.0;mm
Weather_recording;2;Reutershof;2000-06-18;87;8.2;°C;25.9;°C;16.6;°C;0.2;mm;19.1;MJ/m²;4.1;mm
Weather_recording;2;Reutershof;2000-06-19;88;11.7;°C;33.5;°C;23.5;°C;0.0;mm;27.3;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2000-06-20;89;16.7;°C;36.6;°C;27.6;°C;0.0;mm;27.1;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2000-06-21;90;15.2;°C;37.2;°C;27.4;°C;0.0;mm;26.3;MJ/m²;7.0;mm
Weather_recording;2;Reutershof;2000-06-22;91;16.1;°C;28.7;°C;21.4;°C;3.2;mm;17.6;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2000-06-23;92;12.2;°C;24.5;°C;18.3;°C;0.2;mm;16.4;MJ/m²;3.4;mm
Weather_recording;2;Reutershof;2000-06-24;93;11.5;°C;21.6;°C;14.7;°C;5.2;mm;10.1;MJ/m²;2.1;mm
Weather_recording;2;Reutershof;2000-06-25;94;9.7;°C;18.5;°C;13.4;°C;2.0;mm;14.4;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2000-06-26;95;10.8;°C;16.1;°C;12.7;°C;0.2;mm;10.9;MJ/m²;1.6;mm
Weather_recording;2;Reutershof;2000-06-27;96;9.2;°C;16.8;°C;12.2;°C;0.2;mm;16.8;MJ/m²;1.6;mm
Weather_recording;2;Reutershof;2000-06-28;97;7.4;°C;14.6;°C;11.4;°C;2.8;mm;11.3;MJ/m²;1.2;mm
Weather_recording;2;Reutershof;2000-06-29;98;10.0;°C;14.7;°C;11.9;°C;0.4;mm;8.6;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2000-06-30;99;10.2;°C;16.6;°C;13.0;°C;0.4;mm;8.4;MJ/m²;0.9;mm
Weather_recording;2;Reutershof;2000-07-01;100;10.2;°C;18.5;°C;13.8;°C;0.0;mm;12.3;MJ/m²;1.6;mm
Weather_recording;2;Reutershof;2000-07-02;101;10.5;°C;24.6;°C;16.3;°C;0.0;mm;16.0;MJ/m²;2.7;mm
Weather_recording;2;Reutershof;2000-07-03;102;9.0;°C;25.9;°C;17.5;°C;0.0;mm;24.9;MJ/m²;4.5;mm
Weather_recording;2;Reutershof;2000-07-04;103;14.0;°C;19.5;°C;15.9;°C;7.2;mm;4.9;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-07-05;104;12.6;°C;18.0;°C;15.6;°C;2.6;mm;5.1;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-07-06;105;12.7;°C;21.6;°C;16.2;°C;5.2;mm;11.2;MJ/m²;1.7;mm
Weather_recording;2;Reutershof;2000-07-07;106;7.6;°C;20.0;°C;14.0;°C;0.0;mm;18.1;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-07-08;107;7.6;°C;20.1;°C;13.3;°C;0.0;mm;15.2;MJ/m²;2.5;mm
Weather_recording;2;Reutershof;2000-07-09;108;8.8;°C;21.1;°C;14.7;°C;0.0;mm;14.0;MJ/m²;2.0;mm
Weather_recording;2;Reutershof;2000-07-10;109;11.8;°C;21.2;°C;15.5;°C;2.2;mm;11.0;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2000-07-11;110;12.1;°C;24.6;°C;18.1;°C;0.0;mm;20.9;MJ/m²;4.3;mm
Weather_recording;2;Reutershof;2000-07-12;111;12.2;°C;18.3;°C;14.4;°C;5.8;mm;8.9;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2000-07-13;112;8.6;°C;19.9;°C;14.1;°C;0.0;mm;14.5;MJ/m²;2.6;mm
Weather_recording;2;Reutershof;2000-07-14;113;11.8;°C;23.0;°C;15.7;°C;0.6;mm;13.9;MJ/m²;1.9;mm
Weather_recording;2;Reutershof;2000-07-15;114;12.2;°C;15.8;°C;13.3;°C;13.0;mm;8.3;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-07-16;115;12.2;°C;23.4;°C;17.0;°C;0.0;mm;17.0;MJ/m²;2.9;mm
Weather_recording;2;Reutershof;2000-07-17;116;10.8;°C;22.7;°C;16.9;°C;0.0;mm;17.8;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-07-18;117;12.5;°C;16.8;°C;14.5;°C;0.0;mm;8.6;MJ/m²;1.2;mm
Weather_recording;2;Reutershof;2000-07-19;118;11.9;°C;18.6;°C;13.9;°C;0.0;mm;7.2;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2000-07-20;119;13.0;°C;17.9;°C;14.6;°C;0.0;mm;6.7;MJ/m²;1.1;mm
Weather_recording;2;Reutershof;2000-07-21;120;12.7;°C;20.6;°C;15.8;°C;2.2;mm;9.8;MJ/m²;1.2;mm
Weather_recording;2;Reutershof;2000-07-22;121;13.6;°C;21.9;°C;16.4;°C;1.4;mm;10.6;MJ/m²;0.4;mm
Weather_recording;2;Reutershof;2000-07-23;122;13.6;°C;25.0;°C;17.6;°C;5.0;mm;14.6;MJ/m²;2.5;mm
Weather_recording;2;Reutershof;2000-07-24;123;11.1;°C;27.4;°C;19.4;°C;0.2;mm;22.6;MJ/m²;3.9;mm
Weather_recording;2;Reutershof;2000-07-25;124;12.3;°C;24.0;°C;17.3;°C;1.4;mm;13.0;MJ/m²;1.9;mm
Weather_recording;2;Reutershof;2000-07-26;125;13.7;°C;24.2;°C;18.0;°C;0.0;mm;10.3;MJ/m²;0.5;mm
Weather_recording;2;Reutershof;2000-07-27;126;12.2;°C;24.5;°C;18.0;°C;0.0;mm;11.6;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-07-28;127;13.0;°C;20.1;°C;16.2;°C;20.9;mm;6.9;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2000-07-29;128;13.3;°C;22.4;°C;17.1;°C;27.5;mm;9.8;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2000-07-30;129;13.3;°C;21.4;°C;16.3;°C;0.6;mm;8.2;MJ/m²;0.3;mm
Weather_recording;2;Reutershof;2000-07-31;130;12.2;°C;20.2;°C;16.2;°C;0.2;mm;9.2;MJ/m²;0.3;mm
Weather_recording;2;Reutershof;2000-08-01;131;10.0;°C;26.2;°C;18.4;°C;0.2;mm;17.6;MJ/m²;3.5;mm
Weather_recording;2;Reutershof;2000-08-02;132;15.2;°C;22.3;°C;18.4;°C;15.9;mm;10.5;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2000-08-03;133;12.0;°C;25.6;°C;18.6;°C;0.4;mm;19.0;MJ/m²;2.4;mm
Weather_recording;2;Reutershof;2000-08-04;134;12.7;°C;25.8;°C;17.3;°C;1.4;mm;16.4;MJ/m²;2.0;mm
Weather_recording;2;Reutershof;2000-08-05;135;10.9;°C;25.0;°C;18.0;°C;0.2;mm;20.8;MJ/m²;3.4;mm
Weather_recording;2;Reutershof;2000-08-06;136;11.0;°C;22.8;°C;17.2;°C;0.0;mm;15.5;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-08-07;137;11.3;°C;21.1;°C;16.6;°C;0.0;mm;16.7;MJ/m²;2.3;mm
Weather_recording;2;Reutershof;2000-08-08;138;9.2;°C;17.3;°C;13.0;°C;0.4;mm;8.6;MJ/m²;0.4;mm
Weather_recording;2;Reutershof;2000-08-09;139;9.4;°C;21.7;°C;15.1;°C;0.0;mm;16.9;MJ/m²;2.6;mm
Weather_recording;2;Reutershof;2000-08-10;140;8.9;°C;24.6;°C;16.9;°C;0.2;mm;12.6;MJ/m²;2.7;mm
Weather_recording;2;Reutershof;2000-08-11;141;14.9;°C;20.8;°C;17.4;°C;1.0;mm;7.4;MJ/m²;0.4;mm
Weather_recording;2;Reutershof;2000-08-12;142;10.8;°C;24.6;°C;17.4;°C;0.0;mm;16.2;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-08-13;143;12.1;°C;28.8;°C;19.2;°C;0.0;mm;21.6;MJ/m²;4.3;mm
Weather_recording;2;Reutershof;2000-08-14;144;11.2;°C;31.8;°C;20.8;°C;0.0;mm;22.2;MJ/m²;6.6;mm
Weather_recording;2;Reutershof;2000-08-15;145;16.1;°C;29.7;°C;22.1;°C;0.0;mm;15.5;MJ/m²;3.7;mm
Weather_recording;2;Reutershof;2000-08-16;146;15.8;°C;24.8;°C;20.3;°C;2.2;mm;15.7;MJ/m²;2.8;mm
Weather_recording;2;Reutershof;2000-08-17;147;13.3;°C;24.6;°C;18.3;°C;9.8;mm;13.7;MJ/m²;0.5;mm
Weather_recording;2;Reutershof;2000-08-18;148;13.9;°C;25.8;°C;19.2;°C;1.2;mm;20.6;MJ/m²;3.5;mm
Weather_recording;2;Reutershof;2000-08-19;149;15.7;°C;25.2;°C;18.6;°C;22.3;mm;8.9;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2000-08-20;150;15.1;°C;24.6;°C;19.0;°C;0.2;mm;16.2;MJ/m²;1.9;mm
Weather_recording;2;Reutershof;2000-08-21;151;12.6;°C;16.8;°C;15.2;°C;0.4;mm;3.6;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-08-22;152;11.0;°C;21.7;°C;15.6;°C;0.2;mm;16.1;MJ/m²;2.0;mm
Weather_recording;2;Reutershof;2000-08-23;153;10.2;°C;22.2;°C;15.4;°C;0.0;mm;19.1;MJ/m²;2.6;mm
Weather_recording;2;Reutershof;2000-08-24;154;9.2;°C;18.5;°C;14.7;°C;0.2;mm;11.9;MJ/m²;1.7;mm
Weather_recording;2;Reutershof;2000-08-25;155;10.7;°C;22.7;°C;16.6;°C;0.0;mm;16.1;MJ/m²;2.9;mm
Weather_recording;2;Reutershof;2000-08-26;156;7.4;°C;22.9;°C;16.0;°C;0.0;mm;20.1;MJ/m²;3.8;mm
Weather_recording;2;Reutershof;2000-08-27;157;11.5;°C;24.0;°C;17.6;°C;0.0;mm;19.4;MJ/m²;4.1;mm
Weather_recording;2;Reutershof;2000-08-28;158;12.3;°C;21.1;°C;16.1;°C;1.0;mm;8.1;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2000-08-29;159;11.9;°C;24.1;°C;17.6;°C;0.2;mm;15.0;MJ/m²;3.0;mm
Weather_recording;2;Reutershof;2000-08-30;160;10.3;°C;24.6;°C;16.2;°C;0.0;mm;15.9;MJ/m²;2.3;mm
Weather_recording;2;Reutershof;2000-08-31;161;8.5;°C;24.0;°C;15.7;°C;0.0;mm;14.3;MJ/m²;2.4;mm
Weather_recording;2;Reutershof;2000-09-01;162;8.2;°C;24.4;°C;16.2;°C;1.4;mm;14.2;MJ/m²;2.6;mm
Weather_recording;2;Reutershof;2000-09-02;163;12.9;°C;20.7;°C;15.4;°C;7.4;mm;9.7;MJ/m²;1.0;mm
Weather_recording;2;Reutershof;2000-09-03;164;12.0;°C;17.9;°C;14.0;°C;8.2;mm;4.4;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-09-04;165;10.0;°C;17.4;°C;13.3;°C;0.4;mm;13.3;MJ/m²;1.8;mm
Weather_recording;2;Reutershof;2000-09-05;166;8.9;°C;18.3;°C;12.0;°C;2.4;mm;9.2;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2000-09-06;167;8.8;°C;18.8;°C;13.6;°C;1.2;mm;6.5;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2000-09-07;168;11.3;°C;17.8;°C;14.1;°C;6.2;mm;10.9;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2000-09-08;169;11.3;°C;17.8;°C;15.2;°C;0.6;mm;5.4;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2000-09-09;170;12.5;°C;17.7;°C;15.6;°C;3.0;mm;3.6;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2000-09-10;171;10.3;°C;20.9;°C;15.1;°C;0.2;mm;9.6;MJ/m²;0.9;mm
Weather_recording;2;Reutershof;2000-09-11;172;9.8;°C;21.0;°C;14.8;°C;1.2;mm;10.8;MJ/m²;1.4;mm
Weather_recording;2;Reutershof;2000-09-12;173;9.1;°C;19.1;°C;14.5;°C;0.0;mm;10.3;MJ/m²;1.2;mm
Weather_recording;2;Reutershof;2000-09-13;174;14.7;°C;22.3;°C;17.6;°C;1.4;mm;9.9;MJ/m²;1.2;mm
Weather_recording;2;Reutershof;2000-09-14;175;13.6;°C;16.6;°C;15.3;°C;5.4;mm;4.0;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-09-15;176;12.2;°C;18.5;°C;14.5;°C;0.0;mm;10.9;MJ/m²;1.5;mm
Weather_recording;2;Reutershof;2000-09-16;177;10.8;°C;14.7;°C;12.3;°C;7.2;mm;3.4;MJ/m²;0.2;mm
Weather_recording;2;Reutershof;2000-09-17;178;8.4;°C;12.0;°C;11.0;°C;0.2;mm;2.9;MJ/m²;0.1;mm
Weather_recording;2;Reutershof;2000-09-18;179;5.9;°C;15.5;°C;10.1;°C;0.0;mm;14.4;MJ/m²;1.3;mm
Weather_recording;2;Reutershof;2000-09-19;180;3.4;°C;11.5;°C;8.5;°C;0.0;mm;6.1;MJ/m²;0.8;mm
Weather_recording;2;Reutershof;2000-09-20;181;8.9;°C;11.7;°C;10.2;°C;0.0;mm;4.0;MJ/m²;0.7;mm
Weather_recording;2;Reutershof;2000-09-21;182;7.3;°C;18.0;°C;11.9;°C;0.0;mm;13.3;MJ/m²;1.7;mm
Weather_recording;2;Reutershof;2000-09-22;183;5.8;°C;19.0;°C;11.5;°C;0.0;mm;10.2;MJ/m²;1.7;mm
Weather_recording;2;Reutershof;2000-09-23;184;5.0;°C;20.1;°C;11.8;°C;0.0;mm;13.2;MJ/m²;2.1;mm
Weather_recording;2;Reutershof;2000-09-24;185;2.4;°C;16.2;°C;9.1;°C;0.0;mm;13.1;MJ/m²;1.9;mm
Weather_recording;2;Reutershof;2000-09-25;186;2.7;°C;17.5;°C;10.3;°C;0.2;mm;11.6;MJ/m²;1.6;mm
Weather_recording;2;Reutershof;2000-09-26;187;11.3;°C;17.0;°C;13.4;°C;0.2;mm;5.3;MJ/m²;0.6;mm
Weather_recording;2;Reutershof;2000-09-27;188;11.5;°C;24.2;°C;17.2;°C;6.9;mm;10.8;MJ/m²;2.2;mm
Weather_recording;2;Reutershof;2000-09-28;189;14.5;°C;22.9;°C;17.7;°C;0.0;mm;8.8;MJ/m²;1.4;mm
Weather_recording;2;Reutershof;2000-09-29;190;13.2;°C;22.3;°C;17.5;°C;0.0;mm;11.1;MJ/m²;2.4;mm
Weather_recording;2;Reutershof;2000-09-30;191;10.7;°C;21.9;°C;15.2;°C;0.0;mm;11.0;MJ/m²;2.1;mm
Weather_recording;2;Reutershof;2000-10-01;192;8.6;°C;22.3;°C;14.8;°C;0.0;mm;9.5;MJ/m²;1.2;mm
Weather_recording;2;Reutershof;2000-10-02;193;10.5;°C;16.2;°C;14.2;°C;1.8;mm;2.5;MJ/m²;0.0;mm
Weather_recording;2;Reutershof;2000-10-03;194;8.0;°C;20.8;°C;13.7;°C;0.2;mm;10.8;MJ/m²;1.6;mm
Weather_recording;2;Reutershof;2000-10-04;195;7.7;°C;21.5;°C;13.8;°C;0.0;mm;6.2;MJ/m²;1.6;mm
