Observation;site_no;Trial;site;irrigation;rep_id;rep;date;dps;soil_moisture_30;Unit_soil_moisture_30;soil_moisture_60;Unit_soil_moisture_60;soil_moisture_90;Unit_soil_moisture_90;PAW_30;Unit_PAW_30;PAW_60;Unit_PAW_60;PAW_90;Unit_PAW_90;root_yield;Unit_root_yield;root_dry_matter;Unit_root_dry_matter;leaf_yield;Unit_leaf_yield;leaf_dry_matter;Unit_leaf_dry_matter;LAI;n;sugar;Unit_sugar;K;Unit_K;Na;Unit_Na;amino_N;Unit_amino_N;soluble_Nt;Unit_soluble_Nt;NO3;Unit_NO3;betaine;Unit_betaine;invert_sugar;Unit_invert_sugar;marc;Unit_marc
Observation;3;3_4;Suderburg;yes;86260;2;2001-08-21;146;11.41;%;8.83;%;9.41;%;35.52;mm;9.76;mm;6.34;mm;59.95;t/ha;19.66;%;82.33;t/ha;10.74;%;6.01;91;14.29;%;45.4;mmol/kg;3.6;mmol/kg;11.46;mmol/kg;39.18;mmol/kg;2.16;mmol/kg;10.96;mmol/kg;4.74;mmol/kg;3.35;%
Observation;3;3_4;Suderburg;yes;86264;3;2001-08-21;146;10.69;%;10.29;%;11.81;%;32.67;mm;16.3;mm;17.13;mm;64.8;t/ha;19.02;%;91.8;t/ha;10.16;%;6.39;96;13.87;%;47.8;mmol/kg;4.25;mmol/kg;12.17;mmol/kg;38.43;mmol/kg;3.08;mmol/kg;10.92;mmol/kg;4.8;mmol/kg;3.28;%
Observation;3;3_4;Suderburg;yes;86270;4;2001-08-21;146;10.51;%;9.94;%;9.99;%;32;mm;14.74;mm;8.94;mm;61.3;t/ha;19.41;%;86.61;t/ha;10.61;%;6.26;97;14.12;%;42.7;mmol/kg;3.6;mmol/kg;10.8;mmol/kg;36.89;mmol/kg;1.83;mmol/kg;8.42;mmol/kg;4.91;mmol/kg;3.33;%
Observation;3;3_4;Suderburg;yes;86254;1;2001-09-18;174;9.03;%;8.98;%;8.86;%;26.23;mm;10.4;mm;3.86;mm;80.6;t/ha;20.15;%;83.17;t/ha;11.45;%;5.41;91;15.33;%;44.3;mmol/kg;4.15;mmol/kg;13.99;mmol/kg;44.27;mmol/kg;2.97;mmol/kg;9.62;mmol/kg;4.41;mmol/kg;3.26;%
Observation;3;3_4;Suderburg;yes;86259;2;2001-09-18;174;9.28;%;7.08;%;8.25;%;27.21;mm;1.86;mm;1.11;mm;84.25;t/ha;20.28;%;82.77;t/ha;11.98;%;5.19;96;15.56;%;43.8;mmol/kg;3.65;mmol/kg;12.92;mmol/kg;40.93;mmol/kg;2.6;mmol/kg;11.89;mmol/kg;4.42;mmol/kg;3.31;%
Observation;3;3_4;Suderburg;yes;86266;3;2001-09-18;174;9.26;%;8.28;%;8.88;%;27.1;mm;7.28;mm;3.97;mm;82;t/ha;20.35;%;72.47;t/ha;11.39;%;5.18;77;15.63;%;44.65;mmol/kg;3.55;mmol/kg;12.17;mmol/kg;39.94;mmol/kg;2.06;mmol/kg;8.28;mmol/kg;4.47;mmol/kg;3.29;%
Observation;3;3_4;Suderburg;yes;86269;4;2001-09-18;174;10.34;%;9.64;%;9.14;%;31.32;mm;13.4;mm;5.13;mm;NA;t/ha;NA;%;94.41;t/ha;11.42;%;5.34;95;NA;%;NA;mmol/kg;NA;mmol/kg;NA;mmol/kg;NA;mmol/kg;NA;mmol/kg;NA;mmol/kg;NA;mmol/kg;NA;%
Observation;3;3_4;Suderburg;yes;86255;1;2001-10-16;202;12.39;%;10.24;%;13.05;%;39.32;mm;16.06;mm;22.72;mm;92.8;t/ha;21.63;%;79.96;t/ha;11.65;%;5.68;99;16.62;%;43.3;mmol/kg;3.8;mmol/kg;16.15;mmol/kg;53.63;mmol/kg;2.88;mmol/kg;11.1;mmol/kg;4.91;mmol/kg;3.66;%
Observation;3;3_4;Suderburg;yes;86262;2;2001-10-16;202;11.14;%;8.15;%;7.37;%;34.45;mm;6.67;mm;0;mm;90.35;t/ha;22.01;%;66.99;t/ha;13.41;%;5;95;17;%;40.5;mmol/kg;3.15;mmol/kg;14.21;mmol/kg;48.6;mmol/kg;1.45;mmol/kg;11.37;mmol/kg;4.45;mmol/kg;3.53;%
Observation;3;3_4;Suderburg;yes;86267;3;2001-10-16;202;11.54;%;11.77;%;11.89;%;36;mm;22.94;mm;17.53;mm;95.25;t/ha;21.68;%;82.67;t/ha;12.91;%;6.1;91;16.72;%;41.45;mmol/kg;3.8;mmol/kg;14.78;mmol/kg;49;mmol/kg;2.73;mmol/kg;10.57;mmol/kg;4.78;mmol/kg;3.44;%
Observation;3;3_4;Suderburg;yes;86273;4;2001-10-16;202;11.96;%;11.32;%;12.48;%;37.63;mm;20.94;mm;20.16;mm;81.35;t/ha;22;%;89.58;t/ha;12.66;%;5.77;98;16.98;%;44.9;mmol/kg;3.5;mmol/kg;11.46;mmol/kg;39.07;mmol/kg;1.26;mmol/kg;11.65;mmol/kg;3.92;mmol/kg;3.57;%
Observation;3;3_4;Suderburg;yes;86256;1;2001-11-07;224;13.65;%;12.32;%;6.98;%;44.23;mm;25.42;mm;0;mm;94.8;t/ha;22.38;%;80.4;t/ha;13.1;%;5.5;94;17.07;%;45.95;mmol/kg;3.55;mmol/kg;17.35;mmol/kg;55.17;mmol/kg;3.64;mmol/kg;13.46;mmol/kg;4.6;mmol/kg;3.42;%
Observation;3;3_4;Suderburg;yes;86261;2;2001-11-07;224;12.9;%;8.56;%;NA;%;41.33;mm;8.54;mm;NA;mm;88.4;t/ha;22.88;%;85.8;t/ha;12.48;%;5.44;98;17.67;%;43.35;mmol/kg;3.4;mmol/kg;12.88;mmol/kg;40.07;mmol/kg;2.22;mmol/kg;10.27;mmol/kg;3.76;mmol/kg;3.4;%
Observation;3;3_4;Suderburg;yes;86265;3;2001-11-07;224;13.38;%;12.68;%;12.48;%;43.19;mm;27.06;mm;20.16;mm;85.75;t/ha;22.73;%;90.7;t/ha;12.33;%;5.44;93;17.59;%;44.1;mmol/kg;3.3;mmol/kg;12.7;mmol/kg;43.54;mmol/kg;1.61;mmol/kg;12.91;mmol/kg;3.52;mmol/kg;3.41;%
Observation;3;3_4;Suderburg;yes;86274;4;2001-11-07;224;14.6;%;10.94;%;9.52;%;47.94;mm;19.25;mm;6.85;mm;100.45;t/ha;22.55;%;73.5;t/ha;13.37;%;5.01;102;17.51;%;40.3;mmol/kg;2.85;mmol/kg;15.98;mmol/kg;51.9;mmol/kg;1.94;mmol/kg;9;mmol/kg;4.41;mmol/kg;3.57;%
Observation;4;4_2;Hamersleben;no;86301;1;2001-06-26;83;15.04;%;16.24;%;17.41;%;13.65;mm;29.58;mm;36.84;mm;6.368;t/ha;17.77;%;16.92;t/ha;12.18;%;2.82;94.4;11.68;%;77.3;mmol/kg;9.9;mmol/kg;21.6;mmol/kg;73.25;mmol/kg;15.78;mmol/kg;21.74;mmol/kg;11.37;mmol/kg;4.43;%
Observation;4;4_2;Hamersleben;no;86309;2;2001-06-26;83;15.45;%;17.72;%;18.72;%;15.26;mm;36.24;mm;42.75;mm;6.58;t/ha;16.7;%;18.57;t/ha;11.92;%;2.63;90;10.54;%;83.9;mmol/kg;9.4;mmol/kg;21.69;mmol/kg;76.39;mmol/kg;21.75;mmol/kg;20.6;mmol/kg;11.69;mmol/kg;4.21;%
Observation;4;4_2;Hamersleben;no;86317;3;2001-06-26;83;14.94;%;16.49;%;17.17;%;13.26;mm;30.69;mm;35.76;mm;7.9;t/ha;16.19;%;21.19;t/ha;11.53;%;2.97;98;10.3;%;84.3;mmol/kg;12.1;mmol/kg;22.84;mmol/kg;85.07;mmol/kg;28.37;mmol/kg;19.01;mmol/kg;10.82;mmol/kg;3.89;%
Observation;4;4_2;Hamersleben;no;86324;4;2001-06-26;83;16.92;%;17.85;%;18.92;%;21;mm;36.83;mm;43.64;mm;7.16;t/ha;16.44;%;21.965;t/ha;11.9;%;2.57;95;10.38;%;82.8;mmol/kg;11.2;mmol/kg;21.24;mmol/kg;81.84;mmol/kg;25.41;mmol/kg;19.32;mmol/kg;11.1;mmol/kg;4.16;%
Observation;4;4_2;Hamersleben;no;86302;1;2001-07-24;111;13.73;%;12.56;%;16.32;%;8.57;mm;13.01;mm;31.95;mm;27.55;t/ha;18.59;%;43.5;t/ha;11.32;%;4.01;79;13.28;%;41.85;mmol/kg;9.7;mmol/kg;12.97;mmol/kg;45.45;mmol/kg;6.04;mmol/kg;15.21;mmol/kg;8.61;mmol/kg;3.84;%
Observation;4;4_2;Hamersleben;no;86312;2;2001-07-24;111;14.84;%;12.65;%;14.99;%;12.89;mm;13.44;mm;25.98;mm;34.25;t/ha;18.21;%;54.92;t/ha;10.39;%;5.01;86;13.01;%;44.38;mmol/kg;11.73;mmol/kg;14.78;mmol/kg;52.34;mmol/kg;9.53;mmol/kg;12.97;mmol/kg;9.34;mmol/kg;3.95;%
Observation;4;4_2;Hamersleben;no;86315;3;2001-07-24;111;15.08;%;13.98;%;16.56;%;13.8;mm;19.42;mm;33.02;mm;29;t/ha;18.58;%;48.05;t/ha;10.26;%;4.6;85;13.39;%;39.6;mmol/kg;11.95;mmol/kg;11.6;mmol/kg;40.27;mmol/kg;4.98;mmol/kg;9.68;mmol/kg;8.98;mmol/kg;3.38;%
Observation;4;4_2;Hamersleben;no;86325;4;2001-07-24;111;14.63;%;12.52;%;13.27;%;12.06;mm;12.84;mm;18.21;mm;33.4;t/ha;19.06;%;54.99;t/ha;10.36;%;4.69;100;13.75;%;37.7;mmol/kg;9.95;mmol/kg;12.17;mmol/kg;42.41;mmol/kg;3.52;mmol/kg;13.35;mmol/kg;8.37;mmol/kg;3.85;%
Observation;4;4_2;Hamersleben;no;86303;1;2001-08-23;141;11.97;%;11.32;%;11.62;%;1.69;mm;7.44;mm;10.79;mm;51.1;t/ha;20.78;%;50.59;t/ha;11.4;%;5.53;89;15.22;%;31.85;mmol/kg;11.03;mmol/kg;14.05;mmol/kg;46.96;mmol/kg;4.18;mmol/kg;13.52;mmol/kg;5.92;mmol/kg;3.79;%
Observation;4;4_2;Hamersleben;no;86311;2;2001-08-23;141;11.37;%;11.03;%;12.76;%;0;mm;6.13;mm;15.91;mm;55.2;t/ha;20.48;%;61.83;t/ha;11.54;%;6.21;88;14.93;%;32.5;mmol/kg;11.2;mmol/kg;15.62;mmol/kg;48.51;mmol/kg;4.29;mmol/kg;14.35;mmol/kg;5.39;mmol/kg;3.48;%
Observation;4;4_2;Hamersleben;no;86313;3;2001-08-23;141;10.91;%;11.09;%;15.02;%;0;mm;6.4;mm;26.08;mm;51.95;t/ha;21.03;%;56.72;t/ha;11.23;%;6.67;95;15.34;%;28.45;mmol/kg;9.2;mmol/kg;9.87;mmol/kg;34.05;mmol/kg;1.88;mmol/kg;11.08;mmol/kg;4.71;mmol/kg;3.61;%
Observation;4;4_2;Hamersleben;no;86320;4;2001-08-23;141;11.92;%;11.35;%;13.49;%;1.48;mm;7.59;mm;19.19;mm;59.4;t/ha;20.8;%;59.88;t/ha;11.46;%;6.64;102;15.37;%;30.25;mmol/kg;10.7;mmol/kg;11.77;mmol/kg;38.82;mmol/kg;2.74;mmol/kg;10.96;mmol/kg;5.03;mmol/kg;3.42;%
Observation;4;4_2;Hamersleben;no;86308;1;2001-09-20;169;16.26;%;12.39;%;9.44;%;18.41;mm;12.24;mm;0.96;mm;60.4;t/ha;21.27;%;45.2;t/ha;13.11;%;3.07;89;16.1;%;26.25;mmol/kg;11.65;mmol/kg;13.1;mmol/kg;43.2;mmol/kg;3.18;mmol/kg;11.18;mmol/kg;4.91;mmol/kg;3.71;%
Observation;4;4_2;Hamersleben;no;86316;2;2001-09-20;169;16.86;%;9.22;%;7.68;%;20.76;mm;0;mm;0;mm;62.7;t/ha;21.56;%;46.1;t/ha;14.15;%;5.13;87;16.35;%;28.4;mmol/kg;12.35;mmol/kg;16.38;mmol/kg;51.38;mmol/kg;3.38;mmol/kg;13.49;mmol/kg;5.25;mmol/kg;3.65;%
Observation;4;4_2;Hamersleben;no;86319;3;2001-09-20;169;17.35;%;10.26;%;8.38;%;22.67;mm;2.67;mm;0;mm;69;t/ha;21.57;%;49.3;t/ha;12.23;%;4.83;92;16.48;%;27.6;mmol/kg;11.5;mmol/kg;13.81;mmol/kg;44.86;mmol/kg;2.34;mmol/kg;11.79;mmol/kg;4.8;mmol/kg;3.72;%
Observation;4;4_2;Hamersleben;no;86330;4;2001-09-20;169;17.23;%;9.79;%;8.44;%;22.2;mm;0.55;mm;0;mm;69.4;t/ha;21.81;%;52.1;t/ha;13.54;%;3.86;91;16.54;%;28.9;mmol/kg;9.35;mmol/kg;16.6;mmol/kg;51.93;mmol/kg;3.09;mmol/kg;14.24;mmol/kg;4.92;mmol/kg;3.73;%
Observation;4;4_2;Hamersleben;no;86305;1;2001-10-18;197;16.23;%;12.34;%;6.79;%;18.32;mm;12.02;mm;0;mm;73.6;t/ha;21.11;%;32.44;t/ha;13.17;%;2.4;93;15.81;%;31.2;mmol/kg;15.2;mmol/kg;22.22;mmol/kg;68.56;mmol/kg;7.27;mmol/kg;14.33;mmol/kg;5.93;mmol/kg;3.74;%
Observation;4;4_2;Hamersleben;no;86307;2;2001-10-18;197;16.2;%;15.38;%;10.49;%;18.18;mm;25.72;mm;5.71;mm;74.9;t/ha;22.04;%;29.93;t/ha;13.29;%;2.46;93;16.48;%;30.1;mmol/kg;10.9;mmol/kg;14.78;mmol/kg;50.76;mmol/kg;3.62;mmol/kg;12.74;mmol/kg;4.92;mmol/kg;3.93;%
Observation;4;4_2;Hamersleben;no;86318;3;2001-10-18;197;15.8;%;14.17;%;8.65;%;16.6;mm;20.28;mm;0;mm;77.45;t/ha;21.06;%;33.09;t/ha;12.85;%;2.48;81;15.89;%;30.7;mmol/kg;11.4;mmol/kg;18.63;mmol/kg;58.38;mmol/kg;6.13;mmol/kg;13.11;mmol/kg;5.42;mmol/kg;3.51;%
Observation;4;4_2;Hamersleben;no;86328;4;2001-10-18;197;15.63;%;15.63;%;7.78;%;15.96;mm;26.86;mm;0;mm;68.8;t/ha;22.03;%;36.43;t/ha;12.3;%;2.86;93;16.72;%;29.85;mmol/kg;11.1;mmol/kg;19.16;mmol/kg;58.56;mmol/kg;3.79;mmol/kg;14.47;mmol/kg;4.94;mmol/kg;3.99;%
Observation;4;4_2;Hamersleben;no;86306;1;2001-11-05;215;16.83;%;13.84;%;9.27;%;20.65;mm;18.77;mm;0.19;mm;76.15;t/ha;21.95;%;26;t/ha;14.95;%;1.6;97;16.06;%;31.8;mmol/kg;14.75;mmol/kg;25.72;mmol/kg;79.98;mmol/kg;7.97;mmol/kg;15.88;mmol/kg;6.32;mmol/kg;3.69;%
Observation;4;4_2;Hamersleben;no;86314;2;2001-11-05;215;16.09;%;14.15;%;9.64;%;17.74;mm;20.19;mm;1.87;mm;75.7;t/ha;22.5;%;27.5;t/ha;15.5;%;1.72;89;16.88;%;29.23;mmol/kg;12.35;mmol/kg;16.73;mmol/kg;57.27;mmol/kg;4.69;mmol/kg;15.52;mmol/kg;4.62;mmol/kg;3.83;%
Observation;4;4_2;Hamersleben;no;86322;3;2001-11-05;215;16.13;%;14.23;%;10.48;%;17.9;mm;20.51;mm;5.67;mm;66.05;t/ha;23.53;%;21.7;t/ha;14.81;%;1.65;88;16.84;%;28.4;mmol/kg;11.45;mmol/kg;19.65;mmol/kg;62.4;mmol/kg;4.56;mmol/kg;15.06;mmol/kg;4.98;mmol/kg;4.2;%
Observation;4;4_2;Hamersleben;no;86326;4;2001-11-05;215;15.76;%;14.03;%;9.07;%;16.46;mm;19.63;mm;0;mm;76.25;t/ha;22.84;%;24.5;t/ha;17.21;%;1.41;94;17.15;%;31.4;mmol/kg;9.3;mmol/kg;18.01;mmol/kg;57.71;mmol/kg;3.54;mmol/kg;17.17;mmol/kg;4.53;mmol/kg;4.02;%
Observation;5;5_3;Wörbzig;no;86701;1;2001-06-12;59;19.32;%;17.98;%;18.54;%;30.35;mm;37.4;mm;46.94;mm;0.88;t/ha;12.01;%;7.535;t/ha;9.69;%;1.14;85;5.44;%;112.7;mmol/kg;23.3;mmol/kg;26.38;mmol/kg;97.1;mmol/kg;47.14;mmol/kg;17.08;mmol/kg;12.59;mmol/kg;4.05;%
Observation;5;5_3;Wörbzig;no;86720;2;2001-06-12;59;18.38;%;19.03;%;18.95;%;26.68;mm;42.14;mm;48.76;mm;0.609;t/ha;12.44;%;5.7;t/ha;10.36;%;0.88;86;5.44;%;115.8;mmol/kg;26.4;mmol/kg;25.94;mmol/kg;101.27;mmol/kg;52;mmol/kg;17.76;mmol/kg;12.42;mmol/kg;4.79;%
Observation;5;5_3;Wörbzig;no;86730;3;2001-06-12;59;17.98;%;20.04;%;19.81;%;25.11;mm;46.7;mm;52.64;mm;0.495;t/ha;12.16;%;4.64;t/ha;10.39;%;0.8;74;5.08;%;118.1;mmol/kg;26.1;mmol/kg;26.91;mmol/kg;110.8;mmol/kg;50.63;mmol/kg;17.68;mmol/kg;14.04;mmol/kg;4.67;%
Observation;5;5_3;Wörbzig;no;86746;4;2001-06-12;59;19.78;%;19.86;%;19.98;%;32.16;mm;45.86;mm;53.4;mm;0.515;t/ha;12.09;%;4.77;t/ha;10.58;%;0.93;78;5.1;%;113.2;mmol/kg;26.6;mmol/kg;25.01;mmol/kg;99.3;mmol/kg;47.14;mmol/kg;17.51;mmol/kg;13.57;mmol/kg;4.62;%
Observation;5;5_3;Wörbzig;no;86702;1;2001-06-27;74;13.09;%;14.88;%;16.64;%;6.05;mm;23.48;mm;38.37;mm;6.52;t/ha;15.99;%;22.845;t/ha;10.2;%;2.58;86;9.58;%;85.25;mmol/kg;22.05;mmol/kg;20.32;mmol/kg;78.26;mmol/kg;27.95;mmol/kg;20.44;mmol/kg;6.97;mmol/kg;3.9;%
Observation;5;5_3;Wörbzig;no;86721;2;2001-06-27;74;14.34;%;17.03;%;18.91;%;10.94;mm;33.15;mm;48.58;mm;5.76;t/ha;15.14;%;21.6;t/ha;10.33;%;2.4;85;9.02;%;95.1;mmol/kg;22.75;mmol/kg;20.23;mmol/kg;81.16;mmol/kg;36.37;mmol/kg;20.46;mmol/kg;6.52;mmol/kg;4.06;%
Observation;5;5_3;Wörbzig;no;86728;3;2001-06-27;74;14.03;%;15.98;%;18.11;%;9.72;mm;28.41;mm;44.99;mm;6.22;t/ha;15.92;%;25.02;t/ha;10.34;%;2.58;106;9.49;%;93.5;mmol/kg;19.8;mmol/kg;20.32;mmol/kg;87.03;mmol/kg;30.3;mmol/kg;18.62;mmol/kg;6.97;mmol/kg;4.21;%
Observation;5;5_3;Wörbzig;no;86748;4;2001-06-27;74;14.63;%;17.53;%;18.79;%;12.07;mm;35.41;mm;48.04;mm;5.16;t/ha;15.77;%;19.21;t/ha;10.26;%;2.71;85;9.49;%;94.1;mmol/kg;23.15;mmol/kg;21.07;mmol/kg;85.26;mmol/kg;33.73;mmol/kg;19.3;mmol/kg;6.71;mmol/kg;4.51;%
Observation;5;5_3;Wörbzig;no;86703;1;2001-07-10;87;19.57;%;15.65;%;15.66;%;31.33;mm;26.92;mm;33.98;mm;17.7;t/ha;15.98;%;47.2;t/ha;9.36;%;4.88;87;10.32;%;50;mmol/kg;22.45;mmol/kg;13.32;mmol/kg;52.84;mmol/kg;13.96;mmol/kg;14.67;mmol/kg;7.65;mmol/kg;3.55;%
Observation;5;5_3;Wörbzig;no;86719;2;2001-07-10;87;22.43;%;17.97;%;16.23;%;42.48;mm;37.38;mm;36.54;mm;16.15;t/ha;14.78;%;50.83;t/ha;8.44;%;4.93;75;9.58;%;59.85;mmol/kg;24.8;mmol/kg;13.23;mmol/kg;62.18;mmol/kg;22.31;mmol/kg;16.13;mmol/kg;7.29;mmol/kg;3.56;%
Observation;5;5_3;Wörbzig;no;86727;3;2001-07-10;87;23.46;%;19.58;%;17.61;%;46.49;mm;44.62;mm;42.75;mm;14.6;t/ha;15.39;%;41.7;t/ha;9.29;%;4.27;81;9.98;%;54.5;mmol/kg;22.63;mmol/kg;13.65;mmol/kg;58.24;mmol/kg;19.89;mmol/kg;10.62;mmol/kg;7.88;mmol/kg;3.88;%
Observation;5;5_3;Wörbzig;no;86747;4;2001-07-10;87;21.23;%;20.36;%;18.43;%;37.81;mm;48.1;mm;46.45;mm;14;t/ha;15.83;%;42.39;t/ha;10.3;%;3.89;78;10.06;%;58.05;mmol/kg;23.8;mmol/kg;14.56;mmol/kg;59.78;mmol/kg;21.26;mmol/kg;15.16;mmol/kg;7.15;mmol/kg;4.05;%
Observation;5;5_3;Wörbzig;no;86704;1;2001-07-25;102;16.32;%;16.36;%;13.08;%;18.63;mm;30.14;mm;22.34;mm;33.35;t/ha;16.86;%;55.9;t/ha;9.35;%;5.96;86;11.62;%;53.05;mmol/kg;21.7;mmol/kg;13.41;mmol/kg;54.05;mmol/kg;16.87;mmol/kg;11.48;mmol/kg;7.1;mmol/kg;3.33;%
Observation;5;5_3;Wörbzig;no;86723;2;2001-07-25;102;17.31;%;17.68;%;16.75;%;22.52;mm;36.07;mm;38.89;mm;30.25;t/ha;16.53;%;64.71;t/ha;9.01;%;5.31;76;11.45;%;54.6;mmol/kg;23.68;mmol/kg;13.08;mmol/kg;55.29;mmol/kg;19.89;mmol/kg;12.34;mmol/kg;6.71;mmol/kg;3.5;%
Observation;5;5_3;Wörbzig;no;86729;3;2001-07-25;102;15.64;%;17.9;%;15.61;%;15.99;mm;37.07;mm;33.76;mm;28.35;t/ha;16.85;%;57.35;t/ha;8.97;%;5.32;82;11.35;%;56.7;mmol/kg;19.7;mmol/kg;13.76;mmol/kg;56.59;mmol/kg;19.63;mmol/kg;12.4;mmol/kg;7.43;mmol/kg;3.57;%
Observation;5;5_3;Wörbzig;no;86745;4;2001-07-25;102;16.29;%;17.78;%;17.09;%;18.55;mm;36.53;mm;40.39;mm;29.6;t/ha;16.54;%;59.45;t/ha;9.04;%;4.96;68;11.28;%;53.75;mmol/kg;23.85;mmol/kg;12.04;mmol/kg;50.5;mmol/kg;18.77;mmol/kg;11.06;mmol/kg;6.39;mmol/kg;3.52;%
Observation;5;5_3;Wörbzig;no;86705;1;2001-08-07;115;12.23;%;14.09;%;13.49;%;2.7;mm;19.91;mm;24.22;mm;44.9;t/ha;18.8;%;75.39;t/ha;9.7;%;5.82;81;13.23;%;49.95;mmol/kg;20.65;mmol/kg;16.82;mmol/kg;58.84;mmol/kg;13.3;mmol/kg;12.88;mmol/kg;7.35;mmol/kg;3.41;%
Observation;5;5_3;Wörbzig;no;86724;2;2001-08-07;115;12.83;%;14.26;%;15.21;%;5.02;mm;20.67;mm;31.94;mm;37.7;t/ha;18.55;%;69.3;t/ha;10.39;%;4.35;81;13.31;%;44.4;mmol/kg;22.3;mmol/kg;13.41;mmol/kg;46.28;mmol/kg;9.69;mmol/kg;12.77;mmol/kg;7.02;mmol/kg;3.58;%
Observation;5;5_3;Wörbzig;no;86725;3;2001-08-07;115;13.55;%;15.82;%;14.1;%;7.86;mm;27.68;mm;26.94;mm;33.05;t/ha;19.96;%;56.29;t/ha;11.4;%;4.41;76;14.32;%;42.6;mmol/kg;15.75;mmol/kg;14.3;mmol/kg;40.75;mmol/kg;6.9;mmol/kg;11.98;mmol/kg;7.35;mmol/kg;3.86;%
Observation;5;5_3;Wörbzig;no;86744;4;2001-08-07;115;15.34;%;14.81;%;15.08;%;14.84;mm;23.13;mm;31.36;mm;39.3;t/ha;18.98;%;74.85;t/ha;10.32;%;5.18;86;13.56;%;45.85;mmol/kg;19.6;mmol/kg;15.31;mmol/kg;49.76;mmol/kg;9.87;mmol/kg;12.44;mmol/kg;7.4;mmol/kg;3.79;%
Observation;5;5_3;Wörbzig;no;86706;1;2001-08-22;130;10.69;%;12.73;%;10.51;%;0;mm;13.79;mm;10.8;mm;39.4;t/ha;21.88;%;59.29;t/ha;13.41;%;4.67;79;15.99;%;44.25;mmol/kg;19.75;mmol/kg;23.41;mmol/kg;66.95;mmol/kg;9;mmol/kg;15.08;mmol/kg;7.42;mmol/kg;3.54;%
Observation;5;5_3;Wörbzig;no;86722;2;2001-08-22;130;11.1;%;13.94;%;12.17;%;0;mm;19.23;mm;18.26;mm;40.7;t/ha;21.76;%;59.36;t/ha;11.48;%;5.25;71;16.04;%;40.75;mmol/kg;18.55;mmol/kg;18.19;mmol/kg;53.93;mmol/kg;6.23;mmol/kg;15.12;mmol/kg;6.63;mmol/kg;3.82;%
Observation;5;5_3;Wörbzig;no;86726;3;2001-08-22;130;11.68;%;13.75;%;10.6;%;0.53;mm;18.36;mm;11.22;mm;38.85;t/ha;22.16;%;50.89;t/ha;13.84;%;4.09;68;16.38;%;43.3;mmol/kg;19.45;mmol/kg;22.04;mmol/kg;63.94;mmol/kg;8.04;mmol/kg;16.44;mmol/kg;8.07;mmol/kg;3.5;%
Observation;5;5_3;Wörbzig;no;86743;4;2001-08-22;130;10.85;%;12.36;%;11.43;%;0;mm;12.12;mm;14.92;mm;41.25;t/ha;21.95;%;60.72;t/ha;12.81;%;4.85;76;16.19;%;46.35;mmol/kg;21.4;mmol/kg;22.84;mmol/kg;67.24;mmol/kg;9.27;mmol/kg;14.79;mmol/kg;7.68;mmol/kg;3.8;%
Observation;5;5_3;Wörbzig;no;86707;1;2001-09-04;143;13.18;%;10.78;%;7.83;%;6.41;mm;5.03;mm;0;mm;45.5;t/ha;22.46;%;46.38;t/ha;15.39;%;3.94;81;16.87;%;37.65;mmol/kg;13.85;mmol/kg;22.93;mmol/kg;65.69;mmol/kg;5.54;mmol/kg;15.74;mmol/kg;7.22;mmol/kg;3.59;%
Observation;5;5_3;Wörbzig;no;86714;2;2001-09-04;143;15.89;%;13.05;%;10.22;%;16.96;mm;15.21;mm;9.47;mm;46.5;t/ha;22.37;%;51.1;t/ha;15.39;%;4.45;86;16.77;%;33.9;mmol/kg;15.2;mmol/kg;18.63;mmol/kg;55.91;mmol/kg;3.78;mmol/kg;15.78;mmol/kg;6.6;mmol/kg;3.82;%
Observation;5;5_3;Wörbzig;no;86736;3;2001-09-04;143;16.74;%;12.77;%;NA;%;20.29;mm;13.94;mm;NA;mm;44.8;t/ha;21.99;%;57.6;t/ha;15.42;%;4.43;89;16.2;%;34;mmol/kg;11.3;mmol/kg;19.08;mmol/kg;57.28;mmol/kg;3.58;mmol/kg;14.13;mmol/kg;6.26;mmol/kg;4.06;%
Observation;5;5_3;Wörbzig;no;86742;4;2001-09-04;143;15.36;%;11.36;%;9.05;%;14.92;mm;7.62;mm;4.21;mm;49.65;t/ha;21.25;%;57.8;t/ha;13.83;%;4.89;79;15.69;%;39.15;mmol/kg;15.05;mmol/kg;20.54;mmol/kg;61.15;mmol/kg;7.18;mmol/kg;14.73;mmol/kg;6.25;mmol/kg;3.68;%
Observation;5;5_3;Wörbzig;no;86708;1;2001-09-19;158;15.49;%;9.47;%;6.8;%;15.42;mm;0;mm;0;mm;55.65;t/ha;21.62;%;50.2;t/ha;14.46;%;3.92;79;15.85;%;34.4;mmol/kg;14.35;mmol/kg;17.66;mmol/kg;58.15;mmol/kg;6.81;mmol/kg;13.75;mmol/kg;7.28;mmol/kg;4;%
Observation;5;5_3;Wörbzig;no;86715;2;2001-09-19;158;15.93;%;9.84;%;5.24;%;17.12;mm;0.79;mm;0;mm;58.6;t/ha;22.15;%;49.7;t/ha;13.96;%;4.62;96;16.44;%;35.35;mmol/kg;9.3;mmol/kg;13.85;mmol/kg;53.41;mmol/kg;3.33;mmol/kg;13.21;mmol/kg;5.75;mmol/kg;4.09;%
